Order ID,Customer ID,Sales Person,Order Date,Ship Date,Order Priority,SKU Code,Order Quantity,Unit Sell Price,Unit Cost Price,Discount Percent,Shipping Amount,Ship Mode,Container,Cost,Discount Amount,Discount Cost,Total Discounted Cost
16706,C088,Mr Robert Carlton,6/27/2020,6/28/2020,High,SKU130,47,41.47,12,3%,34.2,Regular Air,Wrap Bag,1949.09,58.4727,1890.6173,1924.8173
16706,C088,Miss Roseanna Marr,6/27/2020,6/28/2020,High,SKU811,6,2.78,1,1%,1.2,Regular Air,Wrap Bag,16.68,0.1668,16.5132,17.7132
16706,C088,Mr Robert Carlton,6/27/2020,6/29/2020,High,SKU1247,49,155.99,72,7%,3.9,Express Air,Small Box,7643.51,535.0457,7108.4643,7112.3643
46626,C486,Miss Roseanna Marr,6/27/2020,7/1/2020,Low,SKU037,8,95.98,46,1%,58.2,Delivery Truck,Jumbo Drum,767.84,7.6784,760.1616,818.3616
6695,C562,Mr Robert Carlton,6/27/2020,6/27/2020,Low,SKU379,49,5.81,2,8%,8.49,Express Air,Small Box,284.69,22.7752,261.9148,270.4048
43751,C529,Mr Robert Carlton,6/27/2020,6/29/2020,High,SKU909,43,15.14,6,8%,4.53,Regular Air,Small Box,651.02,52.0816,598.9384,603.4684
17508,C660,Mrs Gail Johnson,6/27/2020,6/29/2020,Low,SKU781,50,1.76,1,1%,0.7,Express Air,Wrap Bag,88,0.88,87.12,87.82
33793,C386,Mr Robert Carlton,6/27/2020,6/28/2020,Critical,SKU385,17,15.16,2,3%,15.09,Regular Air,Small Box,257.72,7.7316,249.9884,265.0784
24743,C733,Miss Roseanna Marr,6/28/2020,7/5/2020,Low,SKU060,47,216.6,25,6%,64.2,Delivery Truck,Jumbo Drum,10180.2,610.812,9569.388,9633.588
24743,C733,Miss Roseanna Marr,6/28/2020,7/3/2020,Low,SKU061,26,140.81,23,0%,24.49,Regular Air,Large Box,3661.06,0,3661.06,3685.55
44037,C131,Miss Roseanna Marr,6/28/2020,6/30/2020,High,SKU162,39,22.23,4,7%,5.08,Regular Air,Small Pack,866.97,60.6879,806.2821,811.3621
44037,C131,Mrs Gail Johnson,6/28/2020,6/30/2020,High,SKU1182,38,55.99,1,7%,1.25,Regular Air,Small Pack,2127.62,148.9334,1978.6866,1979.9366
29191,C605,Mrs Gail Johnson,6/28/2020,6/29/2020,Medium,SKU247,26,296.18,119,9%,54.12,Delivery Truck,Jumbo Box,7700.68,693.0612,7007.6188,7061.7388
50466,C756,Mrs Gail Johnson,6/28/2020,6/30/2020,Critical,SKU390,32,223.98,48,5%,15.01,Express Air,Small Box,7167.36,358.368,6808.992,6824.002
26272,C129,Miss Roseanna Marr,6/29/2020,7/8/2020,Low,SKU061,6,140.81,2,4%,24.49,Express Air,Large Box,844.86,33.7944,811.0656,835.5556
4416,C266,Mr Robert Carlton,6/29/2020,7/3/2020,Low,SKU388,46,165.98,11,10%,19.99,Regular Air,Small Box,7635.08,763.508,6871.572,6891.562
48067,C363,Mr Robert Carlton,6/29/2020,7/1/2020,Low,SKU1145,31,125.99,2,5%,3,Express Air,Small Box,3905.69,195.2845,3710.4055,3713.4055
48067,C363,Miss Roseanna Marr,6/29/2020,6/29/2020,Low,SKU1246,24,195.99,35,0%,8.99,Express Air,Small Box,4703.76,0,4703.76,4712.75
17414,C429,Mr Robert Carlton,6/29/2020,7/1/2020,High,SKU1059,39,99.99,14,7%,19.99,Regular Air,Small Box,3899.61,272.9727,3626.6373,3646.6273
17414,C429,Miss Roseanna Marr,6/29/2020,7/1/2020,High,SKU612,32,11.34,2,10%,5.01,Regular Air,Small Box,362.88,36.288,326.592,331.602
52324,C321,Miss Roseanna Marr,6/29/2020,6/30/2020,Not Specified,SKU071,4,180.98,78,7%,30,Delivery Truck,Jumbo Drum,723.92,50.6744,673.2456,703.2456
28387,C514,Miss Roseanna Marr,6/29/2020,6/30/2020,Not Specified,SKU470,37,83.93,13,3%,19.99,Regular Air,Small Box,3105.41,93.1623,3012.2477,3032.2377
28387,C514,Mrs Gail Johnson,6/29/2020,6/30/2020,Not Specified,SKU649,13,22.84,4,6%,5.47,Regular Air,Small Box,296.92,17.8152,279.1048,284.5748
23685,C187,Miss Roseanna Marr,6/29/2020,6/30/2020,Not Specified,SKU1228,46,205.99,3,8%,5,Regular Air,Small Box,9475.54,758.0432,8717.4968,8722.4968
46912,C403,Miss Roseanna Marr,6/30/2020,6/30/2020,Low,SKU095,5,54.74,24,0%,14.83,Regular Air,Small Box,273.7,0,273.7,288.53
17826,C535,Mrs Gail Johnson,6/30/2020,7/1/2020,High,SKU346,18,3.89,1,4%,7.01,Regular Air,Small Box,70.02,2.8008,67.2192,74.2292
40801,C680,Mrs Gail Johnson,7/1/2020,7/1/2020,Not Specified,SKU623,20,6.48,1,7%,6.22,Regular Air,Small Box,129.6,9.072,120.528,126.748
55526,C320,Mrs Gail Johnson,7/2/2020,7/3/2020,High,SKU558,23,18.97,7,2%,9.03,Regular Air,Small Box,436.31,8.7262,427.5838,436.6138
55938,C498,Miss Roseanna Marr,7/2/2020,7/3/2020,Not Specified,SKU947,18,95.99,2,5%,35,Express Air,Large Box,1727.82,86.391,1641.429,1676.429
4103,C223,Mrs Gail Johnson,7/2/2020,7/6/2020,Low,SKU750,3,11.66,1,7%,8.99,Regular Air,Small Pack,34.98,2.4486,32.5314,41.5214
55938,C498,Miss Roseanna Marr,7/2/2020,7/3/2020,Not Specified,SKU656,42,19.98,8,8%,5.97,Express Air,Small Box,839.16,67.1328,772.0272,777.9972
4096,C090,Mr Robert Carlton,7/2/2020,7/3/2020,Not Specified,SKU526,21,6.3,2,4%,0.5,Regular Air,Small Box,132.3,5.292,127.008,127.508
37313,C473,Miss Roseanna Marr,7/2/2020,7/3/2020,Not Specified,SKU206,44,70.71,5,0%,37.58,Regular Air,Wrap Bag,3111.24,0,3111.24,3148.82
37313,C473,Miss Roseanna Marr,7/2/2020,7/4/2020,Not Specified,SKU1256,17,65.99,24,7%,8.99,Express Air,Small Box,1121.83,78.5281,1043.3019,1052.2919
23297,C005,Mr Robert Carlton,7/2/2020,7/4/2020,Critical,SKU260,20,25.98,7,6%,5.37,Regular Air,Medium Box,519.6,31.176,488.424,493.794
23297,C005,Miss Roseanna Marr,7/2/2020,7/4/2020,Critical,SKU902,34,155.06,23,5%,7.07,Regular Air,Small Box,5272.04,263.602,5008.438,5015.508
50914,C129,Mrs Gail Johnson,7/3/2020,7/3/2020,Critical,SKU1176,49,195.99,86,3%,8.99,Regular Air,Small Box,9603.51,288.1053,9315.4047,9324.3947
21509,C225,Mr Robert Carlton,7/3/2020,7/5/2020,High,SKU511,13,3.69,1,4%,0.5,Regular Air,Small Box,47.97,1.9188,46.0512,46.5512
43555,C727,Mr Robert Carlton,7/3/2020,7/5/2020,Medium,SKU843,34,1.26,1,0%,0.7,Regular Air,Wrap Bag,42.84,0,42.84,43.54
29761,C444,Miss Roseanna Marr,7/3/2020,7/4/2020,Medium,SKU1179,48,35.99,6,6%,1.25,Regular Air,Small Pack,1727.52,103.6512,1623.8688,1625.1188
29761,C444,Mrs Gail Johnson,7/3/2020,7/6/2020,Medium,SKU260,42,25.98,1,2%,5.37,Regular Air,Medium Box,1091.16,21.8232,1069.3368,1074.7068
29761,C444,Mr Robert Carlton,7/3/2020,7/5/2020,Medium,SKU132,19,6.24,1,3%,5.22,Regular Air,Small Box,118.56,3.5568,115.0032,120.2232
46726,C522,Mr Robert Carlton,7/5/2020,7/5/2020,Not Specified,SKU866,46,6.84,3,2%,8.37,Regular Air,Small Pack,314.64,6.2928,308.3472,316.7172
46726,C522,Mr Robert Carlton,7/5/2020,7/7/2020,Not Specified,SKU436,10,4.55,2,2%,1.49,Regular Air,Small Box,45.5,0.91,44.59,46.08
51747,C324,Mr Robert Carlton,7/5/2020,7/6/2020,Medium,SKU531,3,3.69,1,2%,0.5,Regular Air,Small Box,11.07,0.2214,10.8486,11.3486
4741,C054,Mrs Gail Johnson,7/6/2020,7/7/2020,Not Specified,SKU146,40,8.75,1,9%,8.54,Regular Air,Small Pack,350,31.5,318.5,327.04
32835,C405,Mr Robert Carlton,7/7/2020,7/9/2020,Medium,SKU1220,15,45.99,21,5%,4.99,Regular Air,Small Box,689.85,34.4925,655.3575,660.3475
30436,C206,Miss Roseanna Marr,7/7/2020,7/12/2020,Low,SKU346,30,3.89,1,9%,7.01,Express Air,Small Box,116.7,10.503,106.197,113.207
41120,C199,Mr Robert Carlton,7/7/2020,7/9/2020,Low,SKU080,35,26.64,13,9%,5.3,Regular Air,Medium Box,932.4,83.916,848.484,853.784
41120,C199,Miss Roseanna Marr,7/7/2020,7/9/2020,Low,SKU110,13,3.08,1,2%,0.99,Regular Air,Medium Box,40.04,0.8008,39.2392,40.2292
48577,C657,Mrs Gail Johnson,7/8/2020,7/10/2020,Medium,SKU629,6,30.98,6,2%,5.09,Regular Air,Small Box,185.88,3.7176,182.1624,187.2524
13923,C248,Mr Robert Carlton,7/8/2020,7/10/2020,High,SKU310,39,4.48,1,4%,49,Regular Air,Large Box,174.72,6.9888,167.7312,216.7312
13923,C248,Miss Roseanna Marr,7/8/2020,7/9/2020,High,SKU677,49,22.84,11,0%,11.54,Regular Air,Small Box,1119.16,0,1119.16,1130.7
13923,C248,Mr Robert Carlton,7/8/2020,7/10/2020,High,SKU964,27,225.02,30,4%,28.66,Delivery Truck,Jumbo Drum,6075.54,243.0216,5832.5184,5861.1784
13923,C248,Mrs Gail Johnson,7/8/2020,7/10/2020,High,SKU1109,28,200.97,84,8%,15.59,Delivery Truck,Jumbo Drum,5627.16,450.1728,5176.9872,5192.5772
28165,C310,Miss Roseanna Marr,7/9/2020,7/11/2020,Not Specified,SKU415,2,10.91,4,5%,2.99,Regular Air,Small Box,21.82,1.091,20.729,23.719
58368,C242,Mrs Gail Johnson,7/9/2020,7/11/2020,High,SKU152,4,2.08,1,0%,5.33,Regular Air,Small Box,8.32,0,8.32,13.65
58368,C242,Miss Roseanna Marr,7/9/2020,7/10/2020,High,SKU633,39,6.48,3,2%,9.54,Regular Air,Small Box,252.72,5.0544,247.6656,257.2056
58368,C242,Mrs Gail Johnson,7/9/2020,7/9/2020,High,SKU910,5,64.98,16,9%,6.88,Express Air,Small Box,324.9,29.241,295.659,302.539
24450,C450,Mr Robert Carlton,7/9/2020,7/11/2020,Critical,SKU326,37,11.97,2,2%,4.98,Regular Air,Small Box,442.89,8.8578,434.0322,439.0122
24450,C450,Mr Robert Carlton,7/9/2020,7/12/2020,Critical,SKU111,41,9.48,1,8%,7.29,Express Air,Small Pack,388.68,31.0944,357.5856,364.8756
24450,C450,Mr Robert Carlton,7/9/2020,7/11/2020,Critical,SKU631,4,5.98,2,3%,5.79,Regular Air,Small Box,23.92,0.7176,23.2024,28.9924
2209,C606,Mr Robert Carlton,7/9/2020,7/11/2020,High,SKU053,27,320.98,54,0%,58.95,Delivery Truck,Jumbo Drum,8666.46,0,8666.46,8725.41
2209,C606,Mrs Gail Johnson,7/9/2020,7/10/2020,High,SKU611,1,4.76,1,2%,0.88,Regular Air,Wrap Bag,4.76,0.0952,4.6648,5.5448
2209,C606,Mr Robert Carlton,7/9/2020,7/9/2020,High,SKU796,42,4.28,2,8%,0.94,Regular Air,Wrap Bag,179.76,14.3808,165.3792,166.3192
2209,C606,Miss Roseanna Marr,7/9/2020,7/10/2020,High,SKU1145,13,125.99,18,10%,3,Regular Air,Small Box,1637.87,163.787,1474.083,1477.083
25569,C284,Mrs Gail Johnson,7/9/2020,7/11/2020,High,SKU614,27,12.28,2,9%,6.47,Regular Air,Small Box,331.56,29.8404,301.7196,308.1896
44486,C763,Miss Roseanna Marr,7/9/2020,7/12/2020,Critical,SKU628,36,5.78,1,9%,4.96,Regular Air,Small Box,208.08,18.7272,189.3528,194.3128
52706,C326,Mrs Gail Johnson,7/9/2020,7/16/2020,Low,SKU426,34,28.53,9,2%,1.49,Express Air,Small Box,970.02,19.4004,950.6196,952.1096
34822,C563,Mr Robert Carlton,7/10/2020,7/11/2020,Not Specified,SKU1036,23,43.98,15,4%,1.99,Regular Air,Small Pack,1011.54,40.4616,971.0784,973.0684
53600,C651,Mr Robert Carlton,7/10/2020,7/11/2020,Medium,SKU457,8,5.18,2,3%,5.74,Express Air,Small Box,41.44,1.2432,40.1968,45.9368
17797,C789,Miss Roseanna Marr,7/10/2020,7/12/2020,Low,SKU007,10,100.98,25,0%,57.38,Delivery Truck,Jumbo Box,1009.8,0,1009.8,1067.18
17797,C789,Miss Roseanna Marr,7/10/2020,7/14/2020,Low,SKU475,16,3.69,1,2%,2.5,Regular Air,Small Box,59.04,1.1808,57.8592,60.3592
45767,C571,Mr Robert Carlton,7/10/2020,7/12/2020,High,SKU962,49,16.91,2,5%,6.25,Express Air,Small Box,828.59,41.4295,787.1605,793.4105
30403,C261,Miss Roseanna Marr,7/10/2020,7/12/2020,High,SKU344,41,7.3,2,5%,7.72,Express Air,Small Box,299.3,14.965,284.335,292.055
30403,C261,Mr Robert Carlton,7/10/2020,7/11/2020,High,SKU923,24,161.55,29,9%,19.99,Regular Air,Small Box,3877.2,348.948,3528.252,3548.242
29987,C447,Mr Robert Carlton,7/11/2020,7/12/2020,Critical,SKU201,22,7.96,3,3%,4.95,Express Air,Small Box,175.12,5.2536,169.8664,174.8164
1793,C398,Miss Roseanna Marr,7/11/2020,7/11/2020,Not Specified,SKU407,36,6.28,2,3%,5.36,Regular Air,Small Box,226.08,6.7824,219.2976,224.6576
29985,C319,Mrs Gail Johnson,7/11/2020,7/13/2020,Critical,SKU382,2,8.04,3,6%,8.94,Regular Air,Small Box,16.08,0.9648,15.1152,24.0552
36833,C325,Mr Robert Carlton,7/11/2020,7/18/2020,Low,SKU672,25,6.68,3,0%,7.3,Regular Air,Small Box,167,0,167,174.3
28228,C523,Mr Robert Carlton,7/11/2020,7/12/2020,Not Specified,SKU496,5,60.98,12,0%,19.99,Regular Air,Small Box,304.9,0,304.9,324.89
14016,C762,Mrs Gail Johnson,7/11/2020,7/13/2020,Low,SKU221,9,124.49,59,5%,51.94,Delivery Truck,Jumbo Box,1120.41,56.0205,1064.3895,1116.3295
50758,C639,Miss Roseanna Marr,7/12/2020,7/14/2020,Medium,SKU565,17,6.68,2,2%,6.93,Express Air,Small Box,113.56,2.2712,111.2888,118.2188
17735,C250,Mr Robert Carlton,7/12/2020,7/17/2020,Low,SKU361,45,6.81,1,3%,5.48,Regular Air,Small Box,306.45,9.1935,297.2565,302.7365
17735,C250,Mr Robert Carlton,7/12/2020,7/17/2020,Low,SKU854,28,3.78,1,6%,0.71,Regular Air,Wrap Bag,105.84,6.3504,99.4896,100.1996
549,C443,Mr Robert Carlton,7/12/2020,7/13/2020,Critical,SKU643,13,4.98,1,3%,7.44,Regular Air,Small Box,64.74,1.9422,62.7978,70.2378
549,C443,Miss Roseanna Marr,7/12/2020,7/13/2020,Critical,SKU694,5,6.48,1,5%,8.74,Regular Air,Small Box,32.4,1.62,30.78,39.52
549,C443,Miss Roseanna Marr,7/12/2020,7/12/2020,Critical,SKU904,30,38.94,3,5%,35,Express Air,Large Box,1168.2,58.41,1109.79,1144.79
21925,C591,Mrs Gail Johnson,7/12/2020,7/14/2020,Not Specified,SKU1041,3,77.51,21,3%,4,Regular Air,Small Box,232.53,6.9759,225.5541,229.5541
41927,C506,Mr Robert Carlton,7/13/2020,7/16/2020,Not Specified,SKU617,46,48.04,4,2%,7.23,Express Air,Small Box,2209.84,44.1968,2165.6432,2172.8732
14215,C424,Mrs Gail Johnson,7/13/2020,7/14/2020,Medium,SKU559,44,55.48,15,7%,6.79,Regular Air,Small Box,2441.12,170.8784,2270.2416,2277.0316
53378,C551,Miss Roseanna Marr,7/13/2020,7/14/2020,Medium,SKU1070,50,299.99,24,10%,11.64,Express Air,Large Box,14999.5,1499.95,13499.55,13511.19
53378,C551,Mr Robert Carlton,7/13/2020,7/14/2020,Medium,SKU179,38,33.98,14,6%,19.99,Regular Air,Small Box,1291.24,77.4744,1213.7656,1233.7556
53378,C551,Mrs Gail Johnson,7/13/2020,7/14/2020,Medium,SKU1195,49,55.99,10,4%,5,Regular Air,Small Pack,2743.51,109.7404,2633.7696,2638.7696
5858,C705,Mr Robert Carlton,7/13/2020,7/15/2020,Not Specified,SKU285,48,50.98,6,2%,13.66,Regular Air,Small Box,2447.04,48.9408,2398.0992,2411.7592
5858,C705,Miss Roseanna Marr,7/13/2020,7/15/2020,Not Specified,SKU1251,29,205.99,13,0%,8.99,Regular Air,Small Box,5973.71,0,5973.71,5982.7
52325,C598,Mrs Gail Johnson,7/14/2020,7/14/2020,Not Specified,SKU390,23,223.98,86,7%,15.01,Regular Air,Small Box,5151.54,360.6078,4790.9322,4805.9422
53223,C721,Miss Roseanna Marr,7/14/2020,7/21/2020,Low,SKU443,2,4.24,1,8%,5.41,Regular Air,Small Box,8.48,0.6784,7.8016,13.2116
14980,C480,Mr Robert Carlton,7/14/2020,7/15/2020,Critical,SKU1035,27,31.78,7,3%,1.99,Regular Air,Small Pack,858.06,25.7418,832.3182,834.3082
16103,C491,Miss Roseanna Marr,7/15/2020,7/17/2020,Not Specified,SKU623,31,6.48,2,0%,6.22,Regular Air,Small Box,200.88,0,200.88,207.1
16103,C491,Miss Roseanna Marr,7/15/2020,7/17/2020,Not Specified,SKU814,22,19.84,2,6%,4.1,Regular Air,Wrap Bag,436.48,26.1888,410.2912,414.3912
55683,C523,Mrs Gail Johnson,7/15/2020,7/17/2020,High,SKU835,50,3.29,1,2%,1.35,Regular Air,Wrap Bag,164.5,3.29,161.21,162.56
55683,C523,Miss Roseanna Marr,7/15/2020,7/16/2020,High,SKU176,23,51.75,18,2%,19.99,Regular Air,Small Box,1190.25,23.805,1166.445,1186.435
59558,C334,Miss Roseanna Marr,7/16/2020,7/19/2020,Not Specified,SKU505,34,2.61,1,0%,0.5,Regular Air,Small Box,88.74,0,88.74,89.24
9892,C441,Miss Roseanna Marr,7/16/2020,7/17/2020,Medium,SKU495,50,27.18,13,2%,8.23,Regular Air,Small Box,1359,27.18,1331.82,1340.05
24613,C359,Miss Roseanna Marr,7/16/2020,7/25/2020,Low,SKU1079,16,599.99,28,0%,24.49,Regular Air,Large Box,9599.84,0,9599.84,9624.33
24613,C359,Mr Robert Carlton,7/16/2020,7/25/2020,Low,SKU714,36,6.48,1,1%,6.6,Regular Air,Small Box,233.28,2.3328,230.9472,237.5472
24613,C359,Mrs Gail Johnson,7/16/2020,7/25/2020,Low,SKU814,39,19.84,7,1%,4.1,Regular Air,Wrap Bag,773.76,7.7376,766.0224,770.1224
33666,C746,Miss Roseanna Marr,7/16/2020,7/18/2020,Not Specified,SKU243,17,209.37,28,2%,69,Regular Air,Large Box,3559.29,71.1858,3488.1042,3557.1042
30208,C467,Mrs Gail Johnson,7/16/2020,7/16/2020,Low,SKU1159,46,45.99,9,10%,4.99,Regular Air,Small Box,2115.54,211.554,1903.986,1908.976
46979,C567,Miss Roseanna Marr,7/16/2020,7/18/2020,Low,SKU1115,30,306.14,94,9%,26.53,Delivery Truck,Jumbo Drum,9184.2,826.578,8357.622,8384.152
46979,C567,Mr Robert Carlton,7/16/2020,7/25/2020,Low,SKU669,26,4.98,2,5%,5.49,Regular Air,Small Box,129.48,6.474,123.006,128.496
30786,C619,Mr Robert Carlton,7/16/2020,7/16/2020,Medium,SKU811,23,2.78,1,1%,1.34,Regular Air,Wrap Bag,63.94,0.6394,63.3006,64.6406
30786,C619,Mrs Gail Johnson,7/16/2020,7/17/2020,Medium,SKU899,4,15.42,3,6%,10.68,Regular Air,Small Box,61.68,3.7008,57.9792,68.6592
24039,C692,Mr Robert Carlton,7/17/2020,7/19/2020,Not Specified,SKU1019,5,40.98,6,10%,1.99,Regular Air,Small Pack,204.9,20.49,184.41,186.4
38532,C585,Mrs Gail Johnson,7/17/2020,7/19/2020,High,SKU798,44,2.94,1,7%,0.7,Regular Air,Wrap Bag,129.36,9.0552,120.3048,121.0048
42374,C227,Mr Robert Carlton,7/17/2020,7/17/2020,Critical,SKU1056,21,10.01,4,8%,1.99,Express Air,Small Pack,210.21,16.8168,193.3932,195.3832
42374,C227,Mr Robert Carlton,7/17/2020,7/18/2020,Critical,SKU398,47,16.74,2,0%,5.08,Regular Air,Small Box,786.78,0,786.78,791.86
42374,C227,Mr Robert Carlton,7/17/2020,7/19/2020,Critical,SKU405,11,59.78,20,0%,10.29,Regular Air,Small Box,657.58,0,657.58,667.87
45734,C031,Mrs Gail Johnson,7/17/2020,7/19/2020,Critical,SKU774,47,11.66,1,3%,7.95,Express Air,Small Pack,548.02,16.4406,531.5794,539.5294
43907,C048,Mrs Gail Johnson,7/18/2020,7/20/2020,Critical,SKU248,42,31.76,15,0%,45.51,Delivery Truck,Jumbo Box,1333.92,0,1333.92,1379.43
53635,C627,Mrs Gail Johnson,7/18/2020,7/20/2020,Not Specified,SKU885,33,3.14,1,8%,1.92,Regular Air,Wrap Bag,103.62,8.2896,95.3304,97.2504
11745,C497,Mr Robert Carlton,7/19/2020,7/20/2020,High,SKU1021,17,40.48,2,6%,19.99,Regular Air,Small Box,688.16,41.2896,646.8704,666.8604
25825,C528,Mrs Gail Johnson,7/19/2020,7/22/2020,Not Specified,SKU586,45,10.31,4,2%,1.79,Regular Air,Wrap Bag,463.95,9.279,454.671,456.461
25825,C528,Mr Robert Carlton,7/19/2020,7/19/2020,Not Specified,SKU764,27,5.85,2,6%,2.27,Regular Air,Wrap Bag,157.95,9.477,148.473,150.743
14727,C097,Mr Robert Carlton,7/19/2020,7/22/2020,Medium,SKU235,50,212.6,36,4%,52.2,Delivery Truck,Jumbo Box,10630,425.2,10204.8,10257
14727,C097,Mr Robert Carlton,7/19/2020,7/20/2020,Medium,SKU329,33,70.97,26,5%,3.5,Regular Air,Small Box,2342.01,117.1005,2224.9095,2228.4095
34595,C208,Miss Roseanna Marr,7/19/2020,7/20/2020,Medium,SKU622,12,40.99,13,7%,17.48,Regular Air,Small Box,491.88,34.4316,457.4484,474.9284
49927,C587,Mrs Gail Johnson,7/20/2020,7/20/2020,Not Specified,SKU369,26,4.98,2,1%,4.95,Regular Air,Small Box,129.48,1.2948,128.1852,133.1352
49927,C587,Mrs Gail Johnson,7/20/2020,7/22/2020,Not Specified,SKU189,28,7.59,2,8%,4,Regular Air,Wrap Bag,212.52,17.0016,195.5184,199.5184
49927,C587,Miss Roseanna Marr,7/20/2020,7/21/2020,Not Specified,SKU862,39,2.18,1,4%,0.78,Regular Air,Wrap Bag,85.02,3.4008,81.6192,82.3992
5408,C095,Miss Roseanna Marr,7/20/2020,7/27/2020,Low,SKU523,20,4.13,1,1%,0.5,Regular Air,Small Box,82.6,0.826,81.774,82.274
5408,C095,Mrs Gail Johnson,7/20/2020,7/29/2020,Low,SKU183,11,209.84,49,4%,21.21,Regular Air,Large Box,2308.24,92.3296,2215.9104,2237.1204
6182,C310,Mr Robert Carlton,7/21/2020,7/28/2020,Low,SKU678,40,6.48,1,4%,6.65,Regular Air,Small Box,259.2,10.368,248.832,255.482
6182,C310,Mr Robert Carlton,7/21/2020,7/25/2020,Low,SKU717,18,6.48,3,4%,7.86,Express Air,Small Box,116.64,4.6656,111.9744,119.8344
20807,C415,Mr Robert Carlton,7/21/2020,7/23/2020,Not Specified,SKU072,39,160.98,6,8%,30,Delivery Truck,Jumbo Drum,6278.22,502.2576,5775.9624,5805.9624
17634,C014,Miss Roseanna Marr,7/21/2020,7/21/2020,High,SKU047,5,89.99,12,8%,42,Delivery Truck,Jumbo Drum,449.95,35.996,413.954,455.954
16098,C588,Miss Roseanna Marr,7/21/2020,7/25/2020,Low,SKU170,31,14.98,5,6%,8.99,Regular Air,Small Pack,464.38,27.8628,436.5172,445.5072
20807,C415,Mrs Gail Johnson,7/21/2020,7/22/2020,Not Specified,SKU1202,16,35.99,6,10%,3.3,Regular Air,Small Pack,575.84,57.584,518.256,521.556
11396,C509,Mr Robert Carlton,7/21/2020,7/22/2020,Critical,SKU419,42,304.99,63,7%,19.99,Regular Air,Small Box,12809.58,896.6706,11912.9094,11932.8994
17091,C433,Mrs Gail Johnson,7/21/2020,7/22/2020,Medium,SKU1174,45,65.99,19,0%,5.26,Regular Air,Small Box,2969.55,0,2969.55,2974.81
16098,C588,Mrs Gail Johnson,7/21/2020,7/23/2020,Low,SKU425,44,24.95,9,9%,2.99,Regular Air,Small Box,1097.8,98.802,998.998,1001.988
22465,C742,Mr Robert Carlton,7/21/2020,7/22/2020,Not Specified,SKU039,4,270.98,49,4%,50,Delivery Truck,Jumbo Drum,1083.92,43.3568,1040.5632,1090.5632
41831,C553,Mrs Gail Johnson,7/21/2020,7/23/2020,Not Specified,SKU1110,43,80.97,30,3%,30.06,Delivery Truck,Jumbo Box,3481.71,104.4513,3377.2587,3407.3187
41831,C553,Mrs Gail Johnson,7/21/2020,7/22/2020,Not Specified,SKU731,38,5.28,2,5%,5.66,Regular Air,Small Box,200.64,10.032,190.608,196.268
33568,C288,Mrs Gail Johnson,7/21/2020,7/22/2020,Medium,SKU127,10,55.5,22,2%,52.2,Regular Air,Medium Box,555,11.1,543.9,596.1
33568,C288,Mr Robert Carlton,7/21/2020,7/22/2020,Medium,SKU960,23,15.51,2,1%,5.8,Express Air,Small Box,356.73,3.5673,353.1627,358.9627
40357,C261,Miss Roseanna Marr,7/21/2020,7/22/2020,Not Specified,SKU281,4,56.96,3,5%,13.22,Regular Air,Small Box,227.84,11.392,216.448,229.668
54023,C690,Mrs Gail Johnson,7/22/2020,7/23/2020,Not Specified,SKU406,45,8.85,3,7%,5.6,Regular Air,Small Box,398.25,27.8775,370.3725,375.9725
29764,C070,Mrs Gail Johnson,7/22/2020,7/23/2020,Critical,SKU400,10,15.01,3,0%,8.4,Express Air,Small Box,150.1,0,150.1,158.5
43556,C678,Mrs Gail Johnson,7/22/2020,7/27/2020,Low,SKU603,31,15.04,5,2%,1.97,Regular Air,Wrap Bag,466.24,9.3248,456.9152,458.8852
17218,C172,Mr Robert Carlton,7/23/2020,7/25/2020,Critical,SKU552,32,5.18,1,6%,2.04,Regular Air,Wrap Bag,165.76,9.9456,155.8144,157.8544
57574,C664,Mrs Gail Johnson,7/23/2020,7/24/2020,Critical,SKU215,20,23.99,9,7%,15.68,Delivery Truck,Jumbo Drum,479.8,33.586,446.214,461.894
40388,C482,Mr Robert Carlton,7/24/2020,7/26/2020,Critical,SKU796,17,4.28,2,10%,0.94,Regular Air,Wrap Bag,72.76,7.276,65.484,66.424
27201,C684,Miss Roseanna Marr,7/25/2020,7/25/2020,High,SKU050,10,500.98,108,2%,26,Delivery Truck,Jumbo Drum,5009.8,100.196,4909.604,4935.604
27201,C684,Miss Roseanna Marr,7/25/2020,7/25/2020,High,SKU252,45,70.89,24,1%,89.3,Delivery Truck,Jumbo Box,3190.05,31.9005,3158.1495,3247.4495
30727,C433,Miss Roseanna Marr,7/25/2020,7/27/2020,Medium,SKU288,28,41.71,4,7%,4.5,Express Air,Small Box,1167.88,81.7516,1086.1284,1090.6284
5254,C792,Mr Robert Carlton,7/25/2020,7/27/2020,Not Specified,SKU1155,31,65.99,5,8%,8.99,Regular Air,Small Box,2045.69,163.6552,1882.0348,1891.0248
23174,C327,Mrs Gail Johnson,7/26/2020,7/28/2020,Low,SKU060,16,216.6,17,6%,64.2,Delivery Truck,Jumbo Drum,3465.6,207.936,3257.664,3321.864
23174,C327,Miss Roseanna Marr,7/26/2020,8/2/2020,Low,SKU944,8,16.74,8,3%,7.04,Regular Air,Small Box,133.92,4.0176,129.9024,136.9424
37831,C188,Mr Robert Carlton,7/26/2020,7/28/2020,Not Specified,SKU1023,30,15.98,5,8%,4,Regular Air,Small Box,479.4,38.352,441.048,445.048
